,513FC31103.pv,513HC31114-5.mv,513PC31201.pv,513LC31202.pv,513FC31409.pv,513FC31114-5.pv,513TC31220.pv,MFR
09-06-18 16:45,25561.342,0.19,30.53301,78.317764,46275.145,0.11950637,83.092903,5
09-06-18 17:45,25851.305,0.19,30.355038,77.330978,48784.102,0.13859686,81.166176,4.6
09-06-18 19:45,26268.377,0.19,30.632114,76.634247,55729.629,0.1403366,79.99427,4.7
09-06-18 21:45,24433.938,0.19,30.362164,78.218399,39784.832,0.14866576,79.314613,5
09-06-18 23:45,23989.768,0.193,30.365042,77.19014,40174.684,0.14975187,80.191963,5.1
09-07-18 1:45,22827.846,0.193,30.770916,76.997704,37936.164,0.154577049,80.065346,4.8
09-07-18 3:45,22580.631,0.193,30.91304,77.17823,30183.225,0.13268793,79.489059,4.6
09-07-18 5:45,22807.307,0.193,30.434036,76.778717,22109.217,0.13381752,79.725418,4
09-07-18 7:45,22683.844,0.193,30.644472,77.6698,23487.527,0.152364773,80.068291,4.4
09-07-18 8:45,22825.895,0.197,30.862497,76.243782,33148.508,0.12963387,79.418617,4.3
09-07-18 9:45,23814.775,0.197,30.935034,76.403748,37492.965,0.134378418,79.943718,4.2
09-07-18 10:45,24508.879,0.197,31.460194,76.511444,42928.602,0.14371151,81.518372,4.4
09-07-18 11:45,24969.582,0.197,30.500566,77.7985,30937.496,0.17614521,79.854874,4
09-07-18 12:45,24987.076,0.197,31.950943,76.831787,40790.105,0.10644124,80.008644,4.3
09-07-18 13:45,22534.348,0.197,32.259769,77.277802,29576.852,0.21195912,79.846069,4.1
09-07-18 15:45,27123.518,0.197,30.125158,77.271187,44074.48,0.178837777,79.946442,4.1
09-07-18 17:45,26481.17,0.197,30.413431,76.834412,50002.738,0.187409722,79.52491,3.6
09-07-18 19:45,25867.582,0.197,30.349014,76.653717,50089.91,0.178492815,80.018585,3.7
09-07-18 21:45,25938.291,0.197,30.442287,76.61245,47451.41,0.215740694,80.283081,3.9
09-07-18 23:45,24806.625,0.197,30.494255,76.783951,48521.25,0.20703611,80.02655,35
09-08-18 1:45,24725.531,0.20200001,30.782154,76.618172,30088.012,0.15585184,78.691284,3.6
09-08-18 3:45,23168.809,0.207,30.487116,76.809021,26058.555,0.18492013,80.149086,3.5
09-08-18 5:45,23881.742,0.207,30.573544,76.879616,36656.723,0.179481182,80.10714,3.5
09-08-18 7:45,23707.721,0.207,30.548773,77.322418,31260.162,0.16040798,79.55307,3.6
09-08-18 9:45,23259.752,0.207,30.673622,76.600128,37045.266,0.30468488,80.296356,3.5
09-08-18 11:45,26287.646,0.207,30.539013,77.482056,51102.965,0.175351205,80.384262,3.3
09-08-18 13:45,26738.893,0.2,30.390806,76.673279,42997.691,0.16743997,79.655113,3.5
09-08-18 15:45,24573.172,0.2,30.651566,76.654671,36487.938,0.16314234,78.936646,3.8
09-08-18 17:45,24555.629,0.18700001,30.66675,76.813316,37743.887,0.177419673,79.646698,3.9
09-08-18 18:45,25219.553,0.17,30.925463,77.165001,45469.68,0.14659962,79.878349,3.7
09-08-18 19:45,24408.123,0.17,30.275665,77.334938,39316.395,0.19408342,79.704208,3.6
09-08-18 20:45,25042.141,0.17,30.701445,77.010544,31696.328,0.1591306,79.097054,3.7
09-08-18 21:45,24834.188,0.17,30.341717,77.029411,30487.096,0.14912705,79.698814,3.5
09-08-18 22:45,23427.082,0.17,30.24127,76.821861,29936.482,0.159891084,79.769478,3.5
09-08-18 23:45,23549.057,0.175,31.009666,76.90506,29398.305,0.14584251,79.553146,4.1
09-09-18 0:45,24551.488,0.175,30.408558,77.083633,22453.213,0.16534729,79.725014,3.9
09-09-18 1:45,24486.393,0.177,30.65032,77.258003,29075.156,0.157319794,79.922226,3.8
09-09-18 2:45,23701.609,0.177,30.649515,77.245857,29450.652,0.167827052,80.087433,3.7
09-09-18 3:45,23440.842,0.177,30.630095,76.626534,29818.627,0.17217708,79.765533,3.5
09-09-18 4:45,24022.111,0.177,30.463175,77.050308,12907.281,0.168414229,79.6371,3.6
09-09-18 5:45,23731.217,0.177,30.636597,77.49337,25457.744,0.180977128,80.053299,3.5
09-09-18 7:45,24209.553,0.177,30.283436,76.788963,26856.283,0.17028791,79.931519,3.7
09-09-18 8:45,23811.313,0.17900001,30.546165,77.154541,28933.494,0.1478159,80.299545,3.8
09-09-18 9:45,23886.381,0.182,30.617285,76.635468,22375.078,0.14067748,79.53521,3.7
09-09-18 10:45,23532.543,0.182,30.558968,77.353149,28398.893,0.18641746,80.41584,3.7
09-09-18 11:45,23600.289,0.186,30.488113,77.614037,40606.949,0.17106405,80.800797,3.5
09-09-18 13:45,23493.527,0.186,30.792845,77.186287,31833.063,0.167893411,80.246948,3.4
09-09-18 15:45,24420.004,0.184,30.372671,76.534157,28844.918,0.18165521,79.856995,3
09-09-18 17:45,25022.078,0.183,31.388813,76.928101,38401.816,0.1450734,80.093781,3.1
09-09-18 19:45,24518.844,0.183,30.630297,77.610954,33133.531,0.18844709,79.816231,3.4
09-09-18 21:45,25491.293,0.17900001,30.23757,77.380493,39305.824,0.202632964,80.535446,3.5
09-09-18 23:45,25218.035,0.184,30.534458,77.454933,40205.238,0.19134539,79.90992,3.9
09-10-18 1:45,24564.402,0.184,30.166515,77.352646,37281.664,0.21825933,80.276688,4.4
09-10-18 3:45,24655.09,0.186,30.48245,77.252686,32976.891,0.209652379,80.011734,4.5
09-10-18 5:45,23028.309,0.45,30.549217,76.777451,32317.266,0.49174125,80.545723,3.8
09-10-18 6:45,27736.373,0.435,30.135447,77.226601,47142.051,0.32741928,81.052727,3.1
09-10-18 7:45,26974.789,0.182,30.338984,77.060844,54506.105,0.29162421,80.811195,3.3
09-10-18 8:45,28106.619,0.175,30.48962,76.743858,47613.84,0.310160261,79.798347,3.1
09-10-18 9:45,27288.002,0.16500001,30.474726,77.139122,53579.242,0.260664958,80.047173,3.3
09-10-18 11:45,27856.533,0.155,30.53274,77.183914,52995.285,0.16241176,79.815544,3.5
09-10-18 13:45,27396.553,0.16,30.56625,76.99852,47055.891,0.1534545,79.603012,3.3
09-10-18 15:45,27655.623,0.335,30.588037,77.024574,60393.527,0.211119248,80.26738,3.3
09-10-18 17:45,27732.357,0.15000001,30.634672,76.987709,53424.523,0.18960209,80.003441,3.4
09-10-18 19:45,24000.344,0.15000001,31.465897,76.714981,30660.492,0.25049595,79.675926,4.3
09-10-18 21:45,26267.01,0.16,30.005428,78.275841,46106.582,0.197231138,80.656601,4.3
09-10-18 23:45,23755.432,0.16,30.602495,76.97776,46681.531,0.232917565,80.631653,3.5
09-11-18 1:45,28070.688,0.156,30.282568,77.108208,51553.313,0.19897688,80.492264,3.4
09-11-18 3:45,27383.281,0.156,30.51375,77.103111,55242.473,0.226093454,79.811844,3.5
09-11-18 5:45,27504.92,0.15000001,30.415514,77.004707,47290.691,0.228193686,79.890587,3.6
09-11-18 7:45,26339.629,0.15000001,30.504602,76.994812,45341.379,0.198847919,79.787041,3.7
09-11-18 9:45,25856.725,0.34000001,30.405365,76.795303,48383.176,0.190266416,79.966377,3.6
09-11-18 11:45,24260.15,0.328,30.663332,76.949593,29576.711,0.149210986,80.463463,4.1
09-11-18 13:45,23660.85,0.334,31.004845,77.810493,32705.709,0.200767064,80.230804,3.9
09-11-18 15:45,23918.646,0.337,31.075743,77.838287,44284.266,0.127322408,80.462196,3.7
09-11-18 17:45,24147.563,0.33200001,30.468975,77.105133,33760.086,0.14164746,79.779716,3.7
09-11-18 19:45,23920.172,0.15000001,30.657164,76.012497,32800.348,0.25391386,79.527061,3.6
09-11-18 21:45,24287.506,0.15000001,30.317837,77.148643,31524.426,0.178291836,80.560295,4.1
09-11-18 23:45,23577.4,0.15000001,30.564419,76.855026,39560.133,0.163626353,80.425873,3.8
09-12-18 1:45,23990.721,0.15000001,30.853846,76.759369,33306.719,0.190471192,79.91803,3.6
09-12-18 3:45,24334.635,0.15000001,30.643318,77.76844,37226.871,0.173007406,80.497063,3.5
09-12-18 5:45,25119.021,0.15000001,30.680285,77.065773,36925.273,0.187546908,80.084808,3.6
09-12-18 7:45,24893.549,0.148,30.448221,76.964668,39354.984,0.17673432,79.928665,3.5
09-12-18 9:45,24713.299,0.296,30.465832,77.394211,37035.504,0.180709754,80.151093,3.6
09-12-18 11:45,23077.293,0.296,30.659866,76.948486,29995.82,0.166162851,80.69442,4.4
09-12-18 13:45,24908.359,0.29600001,30.421803,77.252129,41916,0.187138133,80.473816,4.1
09-12-18 15:45,25209.008,0.29600001,30.391867,77.145767,39726,0.144580137,79.882317,3.8
09-12-18 17:45,25122.529,0.29600001,30.50386,77.144005,43388.934,0.149123394,79.883965,3.4
09-12-18 19:45,25978.363,0.29600001,30.368229,77.037094,45528.168,0.155368768,80.121483,3.6
09-12-18 21:45,25258.297,0.292,30.442804,76.776505,41461.242,0.12998231,79.714424,3.6
09-12-18 23:45,25789.469,0.145,30.639835,77.011658,49074.215,0.147647094,79.782227,3.6
9/13/2018 1:45,24953.844,0.145,31.417858,77.185616,48752.461,0.125214957,80.140755,3.7
9/13/2018 3:45,27001.281,0.145,30.924482,77.100754,47227.73,0.157711381,79.885536,3.5
9/13/2018 5:45,26070.871,0.14,30.454208,77.061028,45398.68,0.222749902,80.089165,3.4
9/13/2018 7:45,25991.883,0.14,30.341835,77.018692,39459.047,0.201772187,80.168686,3.5
9/13/2018 9:45,25855.777,0.13699999,30.36499,76.964531,42546.039,0.171166259,80.127304,3.4
9/13/2018 11:45,25905.381,0.13699999,30.407038,76.75573,32783.754,0.12969992,79.546585,3.2
9/13/2018 13:45,25403.564,0.13699999,30.508045,76.873199,38560.805,0.141703669,79.804466,3.3
9/13/2018 15:45,26674.619,0.13500001,29.780281,77.178123,35708.844,0.113414242,79.696526,3.3
9/13/2018 17:45,24774.504,0.13500001,30.480244,76.730087,35787.422,0.143210971,79.902649,3.5
9/13/2018 18:45,24513.135,0.13699999,30.519506,76.005959,47646.438,0.11590409,80.272629,3.5
9/13/2018 19:45,25000.893,0.14,30.521429,76.756783,37829.449,0.40833602,79.737213,3.8
9/13/2018 21:45,25176.877,0.14,30.896275,77.137848,33209.809,0.1429332,79.794212,3.8
9/13/2018 23:45,25068.463,0.133,30.665983,77.038193,49599.941,0.161816861,80.42556,3.9
9/14/2018 1:45,25649.314,0.133,30.497818,77.385864,33983.934,0.207475762,79.920555,4.2
9/14/2018 3:45,25428.914,0.134,30.575253,76.604851,36638.434,0.148565846,79.554718,4
9/14/2018 5:45,25312.369,0.132,30.861582,78.199593,35732.289,0.16037856,79.912186,3.9
9/14/2018 7:45,25544.355,0.132,30.772694,77.070076,31984.264,0.1469408,79.521683,3.8
9/14/2018 9:45,23874.941,0.211999998,30.782707,76.525467,54372.813,0.147964675,80.546577,3.7
9/14/2018 11:45,21782.375,0.138,30.37669,77.97998,37475.535,0.166844713,80.910522,5.4
9/14/2018 12:45,24967.682,0.2,31.539051,76.201912,35805.277,0.194587234,80.323776,5
9/14/2018 13:45,24449.328,0.138,31.214855,77.600342,51248.785,0.215648421,81.363373,4.2
9/14/2018 15:45,24951.521,0.134,30.592112,77.289833,52536.051,0.14037812,80.470177,3.6
9/14/2018 16:45,24447.514,0.134,30.633772,76.836266,43867.891,0.12405267,80.059731,3
9/14/2018 17:45,25666.512,0.134,30.518698,77.470055,44320.43,0.13417931,80.180923,3.6
9/14/2018 18:45,25303.398,0.134,30.183521,77.146996,43011.484,0.14072058,79.822418,3.4
9/14/2018 19:45,24563.885,0.134,30.766884,77.126404,41074.82,0.67611918,79.97847,3.4
9/14/2018 21:45,25036.99,0.134,30.483543,76.510101,44102.051,0.156051337,80.02652,3.6
9/14/2018 23:45,25001.871,0.134,30.702148,77.072945,39950.934,0.141194472,79.902283,3.8
9/15/2018 1:45,24732.828,0.13699999,30.615318,76.996147,50126.465,0.13746043,80.723785,4.2
9/15/2018 3:45,25365.859,0.13699999,30.443134,76.840355,38186.242,0.147152505,79.82589,4
9/15/2018 5:45,25732.188,0.13600001,30.567602,76.275085,37318.754,0.112072991,79.370087,4
9/15/2018 7:45,25713.543,0.13600001,30.266035,76.93454,36421.828,0.153449431,79.587013,3.6
9/15/2018 9:45,25215.791,0.132,30.623335,76.834846,40103.844,0.108536314,80.0467,3.6
9/15/2018 11:45,25270.615,0.132,30.484119,77.143929,38812.836,0.142755689,79.874573,3.9
9/15/2018 13:45,25078.986,0.264,30.231266,76.770271,25688.203,0.12942655,79.431099,4
9/15/2018 15:45,22370.344,0.13600001,30.756084,76.181633,32251.611,0.12693515,79.858658,4.3
9/15/2018 17:45,22987.52,0.138,30.350906,77.004028,30655.678,0.16607994,80.341248,4
9/15/2018 19:45,26148.551,0.13,30.341564,77.359909,30534.693,0.13376595,79.841141,3.4
9/15/2018 21:45,24718.137,0.13,30.373856,76.690796,35987.242,0.117148554,79.418625,3.4
9/15/2018 23:45,24434.695,0.13,30.439735,76.717659,35305.063,0.12880917,80.154854,3.4
9/16/2018 1:45,24170.826,0.13,30.450058,77.720024,39303.699,0.13984627,80.269264,3.6
9/16/2018 3:45,25407.676,0.13,30.489595,76.744568,45802.414,0.137481187,80.163445,3.7
9/16/2018 5:45,24552.086,0.13,30.622829,77.41333,36742.457,0.153289524,80.031105,3.8
9/16/2018 7:45,24908.377,0.132,30.528799,76.734215,38734.84,0.149477213,79.901131,3.6
9/16/2018 9:45,24361.523,0.132,30.567345,77.636002,33424.316,0.12757018,79.951347,3.8
9/16/2018 11:45,24812.203,0.13,30.168247,76.732117,46185.27,0.15023662,80.549477,3.8
9/16/2018 13:45,23949.563,0.13,30.627659,76.064377,45588.082,0.12191828,80.380547,3.7
9/16/2018 15:45,24959.748,0.13,30.636578,76.005554,26496.729,0.1199367,78.934242,3.8
9/16/2018 17:45,25092.521,0.138,30.426289,76.881783,34005.422,0.13021702,79.693726,3.7
9/16/2018 19:45,23967.625,0.12800001,30.54233,77.27314,38648.121,0.13804354,80.015144,3.6
9/16/2018 21:45,25508.148,0.12800001,30.329758,76.759102,41246.074,0.12398253,80.091537,3.5
9/16/2018 23:45,23137.252,0.12800001,30.343298,76.871582,30247.633,0.13177933,79.853584,3.6
9/17/2018 1:45,24189.621,0.12800001,30.356415,76.65358,38334.797,0.1394704,80.09272,3.6
9/17/2018 3:45,24609.367,0.13,30.330332,77.172729,35934.539,0.1321775,80.156219,3.6
9/17/2018 5:45,24901.676,0.13,30.153484,76.122055,40236.172,0.12460972,79.84375,3.7
9/17/2018 7:45,25051.107,0.12800001,30.391317,76.616959,41451.797,0.15261509,80.219757,3.6
9/17/2018 9:45,25286.553,0.12800001,30.616484,77.32209,34622.914,0.1250474,79.773865,3.6
9/17/2018 11:45,24764.564,0.126,30.379429,76.450462,27832.428,0.12243153,79.313904,3.6
9/17/2018 13:45,24635.414,0.126,30.571579,76.882286,43346.16,0.1205048,80.012115,3.6
9/17/2018 15:45,24904.787,0.226,30.527441,76.800262,37160.934,0.12508839,80.027428,3.7
9/17/2018 16:45,24940.816,0.126,29.754953,76.448532,39995.641,0.14877731,80.577637,3.7
9/17/2018 17:45,24866.191,0.125,29.019196,76.980858,44710.793,0.14100076,80.245705,3.9
9/17/2018 19:45,26246.045,0.125,29.802382,77.200546,36095.66,0.1092501,79.671646,3.8
9/17/2018 21:45,24512.443,0.125,31.006678,76.773178,33720.652,0.13295092,80.076942,3.8
9/17/2018 23:45,25194.301,0.125,30.320759,77.787849,17181.988,0.13918792,79.590004,3.9
9/18/2018 1:45,24898.57,0.125,30.421185,76.788269,34451.117,0.11969364,79.767715,4.6
9/18/2018 3:45,24644.979,0.125,30.407427,76.923447,45281.77,0.13447495,80.548477,4
9/18/2018 5:45,25030.025,0.125,30.381895,77.293228,34358.855,0.12820852,80.126236,3.8
9/18/2018 7:45,25098.033,0.125,30.513931,76.555557,32917.578,0.13116671,79.937584,3.6
9/18/2018 9:45,24605.313,0.125,30.762794,76.770851,33614.426,0.10009751,79.597679,3.5
9/18/2018 11:45,23870.561,0.125,30.493364,77.759064,41380.512,0.183336746,80.360184,3.5
9/18/2018 15:45,24479.111,0.244,30.501846,77.287682,37104.25,0.6202868,80.275955,3.9
9/18/2018 17:45,26634.852,0.121,30.135664,77.41835,35816.789,0.191896874,80.786064,4
9/18/2018 19:45,23582.719,0.15000001,30.376022,76.506577,28952.5,0.199214054,80.070648,4
9/18/2018 20:45,24129.406,0.15000001,30.492416,76.777367,30143.201,0.185290206,79.918175,3.7
9/18/2018 21:45,23554.391,0.15000001,30.539904,77.494286,37207.688,0.208316502,80.331566,3.6
9/20/2018 3:45,29978.166,0.139,29.884731,77.16526,52489.289,0.192446741,80.395584,3.4
9/20/2018 5:45,26996.682,0.138,29.856689,77.32048,46109,0.208613335,80.958389,3.2
9/20/2018 11:45,25782.244,0.138,30.385624,76.668854,40637.391,0.192709337,80.990242,3.7
9/20/2018 13:45,22001.902,0.138,30.484735,77.09227,29037.268,0.24492535,81.17218,4.1
9/20/2018 23:45,24922.807,0.146,30.633377,76.77903,34795.621,0.28173112,80.20562,4.1
9/21/2018 1:45,25147.742,0.146,30.506058,76.950577,39834.461,0.2844193,80.376022,4.3
9/21/2018 3:45,24828.469,0.146,30.614803,76.624512,34939.5,0.29096642,80.283447,4
9/21/2018 5:45,24895.18,0.146,30.608221,76.938599,34207.316,0.30021965,80.449089,3.9
9/21/2018 7:45,25401.75,0.146,30.503386,77.147377,37522.781,0.27890999,79.873322,4
9/21/2018 9:45,25321.582,0.132,30.608522,77.377274,35234.941,0.28192641,79.828278,3.8
9/21/2018 11:45,25739.461,0.146,30.65959,77.524315,49965.875,0.132299327,81.13076,3.7
9/21/2018 13:45,26373.598,0.146,30.601454,77.19297,50835.66,0.136036016,80.298012,4
9/21/2018 15:45,26343.818,0.15000001,30.529852,76.941582,50907,0.1324412,80.442772,3.6
9/21/2018 17:45,26337.314,0.15000001,30.472855,76.998863,45797.617,0.13840535,79.997589,3.6
9/21/2018 19:45,26666.775,0.148,30.605318,77.23629,49174.48,0.151866058,80.1297,3.4
9/21/2018 23:45,26805.508,0.148,30.590851,76.734253,48187.348,0.138144789,79.995529,4
9/22/2018 1:45,26576.713,0.148,30.650541,76.983963,45223.301,0.141056315,80.0056,4.3
9/22/2018 3:45,26842.537,0.148,30.500389,76.736534,40579.316,0.144299615,79.346024,4.1
9/22/2018 5:45,26518.748,0.148,30.322584,77.047173,36376.691,0.11903697,79.83506,4
9/22/2018 7:45,26680.74,0.148,30.68553,77.012825,45994.277,0.140434377,79.952072,3.7
9/22/2018 9:45,26264.729,0.148,30.430328,76.857483,32682.973,0.14865622,79.68528,3.7
9/22/2018 11:45,26284.832,0.147,30.362268,76.850372,34375.203,0.137324676,79.717766,3.6
9/22/2018 13:45,25642.73,0.147,30.570013,76.510712,35717.582,0.145920401,79.85717,3.6
9/22/2018 15:45,26283.398,0.147,30.505508,77.2789,40151.742,0.12300733,79.953949,3.4
9/22/2018 17:45,25753.932,0.14300001,30.610647,77.210541,36303.484,0.145534353,79.9506,3.4
9/22/2018 19:45,25985.715,0.14300001,30.415127,77.292915,32186.473,0.135572471,79.806244,3.5
9/22/2018 23:45,26564.955,0.14300001,30.372696,77.086815,32350.916,0.136903157,79.958778,3.4
9/23/2018 3:45,23812.1,0.175,30.291601,76.78215,31011.443,0.12842784,82.112183,4.9
9/23/2018 4:45,23794.473,0.175,30.462339,76.699463,29591.523,0.123011624,82.005417,6.5
9/23/2018 5:45,23837.057,0.175,30.495016,76.450401,32730.232,0.141822972,81.377205,7.3
9/23/2018 7:45,26499.455,0.175,30.475508,76.858788,33166.223,0.11514129,80.247238,8.7
9/23/2018 8:45,26135.395,0.175,31.148304,76.60376,38187.879,0.093757009,80.694519,10.2
9/23/2018 9:45,25115.883,0.175,31.279572,76.564667,39326.723,0.10567029,79.894974,10.5
9/23/2018 10:45,26814.881,0.175,31.073858,76.984024,37235.238,0.104232012,80.26503,11.6
9/23/2018 11:45,26681.301,0.17,31.657337,78.553421,54761.551,0.091182046,80.519226,12
9/23/2018 15:45,25637.305,0.17,31.478088,75.755508,40412.039,0.096496204,79.486229,12.2
9/23/2018 17:45,24716.545,0.168,30.885538,77.444046,35252.316,0.11144567,80.784943,12.1
9/23/2018 19:45,25693.834,0.168,30.102879,77.977821,36203.531,0.114453706,80.512001,11.2
9/23/2018 21:45,25245.35,0.168,30.476166,75.890472,35697.438,0.11037766,80.192924,11.1
9/24/2018 1:45,25911.658,0.17200001,30.529873,75.285049,32117.82,0.078207485,79.453896,10.8
9/24/2018 3:45,25719.971,0.17,30.642275,78.324455,50350.789,0.091273844,81.112648,11.3
9/24/2018 4:45,25813.693,0.17,30.381332,77.597374,50911.172,0.10560165,81.118378,11.3
9/24/2018 5:45,25779.391,0.17,30.670406,76.406319,34188.531,0.096669644,79.628685,11.9
9/24/2018 7:45,25547.037,0.168,30.564919,77.604942,41621.281,0.087317482,80.54924,12.7
9/24/2018 9:45,25749.883,0.168,30.42841,76.997543,34928.465,0.093129031,80.404472,13
9/24/2018 11:45,21097.965,0.175,30.623383,76.654625,17811.781,0.12429722,80.107956,13.7
9/24/2018 21:45,20032.738,0.164,31.052734,76.746437,32230.113,0.076459773,80.506432,11.6
9/24/2018 23:45,22916.008,0.164,31.038519,77.031708,37832.52,0.13715105,80.066261,13.3
9/25/2018 1:45,22370.051,0.16,31.190996,77.257149,42780.16,0.102802373,80.267906,13.5
9/25/2018 3:45,23308.475,0.16,31.065559,76.362854,39102.191,0.096372955,80.138016,13.4
9/25/2018 5:45,23062.223,0.15800001,31.013664,76.471756,40337.035,0.090453282,80.421135,13.6
9/25/2018 7:45,23265.832,0.15800001,31.19771,77.808556,54829.453,0.089712448,80.84819,13.4
9/25/2018 9:45,22855.561,0.15800001,31.257185,77.110191,45496.422,0.11168055,80.518974,14.2
9/25/2018 11:45,23616.375,0.31800001,31.089357,77.277374,51047.316,0.11764419,80.523178,13.9
9/25/2018 13:45,23466.441,0,31.025204,76.561691,38594.535,0.115168897,80.246628,13.6
9/25/2018 15:45,23649.334,0.16,30.952438,77.233482,53610.594,0.128402603,81.198921,12.7
9/25/2018 17:45,23713.73,0.16,30.995609,76.874573,43293.723,0.101440487,80.076889,12.1
9/25/2018 19:45,23331.137,0.16,31.010958,76.371437,59312.438,0.10674809,81.070953,12.7
9/25/2018 21:45,23928.643,0.16,30.878487,76.976768,47700.023,0.151620322,80.452202,13
9/25/2018 23:45,23757.365,0.16,30.829353,76.904564,38368.203,0.121059581,80.078537,13.5
9/26/2018 15:45,23344.934,0.16500001,31.068161,76.753014,39159.605,0.101941423,80.088898,13.1
9/26/2018 17:45,22789.211,0.16500001,31.160042,77.752487,46796.914,0.096518601,80.939072,13.4
9/26/2018 19:45,22482.162,0.16500001,30.997475,77.189957,32789.09,0.088287883,80.415154,13
9/26/2018 21:45,22267.135,0.16500001,30.984274,77.170914,42397.152,0.110672671,80.461494,13.6
9/26/2018 23:45,22459.408,0.16500001,31.061752,76.776314,37925.223,0.088949525,80.302261,13.2
9/27/2018 1:45,22385.727,0.16500001,31.092678,77.16761,44097.262,0.099905854,80.488647,13.1
9/27/2018 3:45,22522.105,0.16500001,31.096897,76.85276,37124.668,0.096182235,80.28933,12.6
9/27/2018 5:45,22158.174,0.16500001,31.162752,77.885918,54619.227,0.090467393,81.283752,12.6
9/27/2018 7:45,22500.674,0.16500001,31.073111,77.622452,36074.633,0.13900653,80.665802,13.6
9/27/2018 9:45,22759.863,0.16500001,31.052013,77.094452,47814.785,0.101448687,80.739731,13
9/27/2018 11:45,23546.898,0.16500001,30.984856,77.037544,45480.148,0.123524507,80.405426,13.3
9/27/2018 13:45,23482.234,0.16500001,30.654022,77.312813,46422.148,0.130841949,80.980217,12.4
